,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
628,0.23,0.968,-4.375,0.0814,7.57e-06,0.885,0.0768,0.417,166.243,6LAdEHHSzcJGagMoOFn0xb,127307
629,0.523,0.299,-13.186,0.0627,0.993,0.926,0.11,0.677,104.397,1xZE0GpikeByKiEvaj7Y8U,178280
630,0.761,0.541,-11.977,0.0519,0.103,0.0612,0.0831,0.897,138.647,2pUDr5iTYKz4bBow6cwteN,429787
631,0.475,0.745,-4.928,0.189,0.0746,7e-05,0.122,0.435,176.143,0LfDiNqxZxNmcjBZt7bgfl,141267
632,0.639,0.638,-12.65,0.0621,0.0497,0.0499,0.0847,0.888,112.214,7nJV6SNJHZNrggFt2v27bt,272107
633,0.101,0.144,-21.715,0.0398,0.951,0.907,0.0755,0.0305,77.459,3jCxGUOiUPbTIo6dVekl1H,424274
634,0.296,0.981,-4.956,0.0915,0.000185,0.136,0.135,0.113,174.972,1ca57BYJIQnMtxI0qzL2tU,113120
635,0.694,0.755,-5.096,0.0419,0.0687,0.0,0.146,0.461,97.934,6PWnBXeGVy2fQVSeloKuc8,231320
636,0.517,0.469,-12.034,0.0403,0.247,0.037,0.0952,0.451,137.137,33C0sRSNRJvS6bNFsoJomw,246257
637,0.327,0.425,-11.577,0.027,0.878,0.000873,0.18,0.165,93.946,6T10XPeC9X5xEaD6tMcK6M,268307
638,0.742,0.683,-4.79,0.0524,0.000449,0.000102,0.163,0.57,111.946,1zuVfkLdzwrp2HTuU7PhTY,200707
639,0.765,0.55,-6.299,0.357,0.0283,0.0,0.139,0.361,97.004,2DnH4XlEkghUdE8ymdVom5,269287
640,0.604,0.0404,-11.057,0.043,0.967,6.17e-05,0.15,0.186,117.506,7itkDorwUcVBt8n8aQfpFH,223907
641,0.494,0.778,-7.251,0.0369,0.14,0.00917,0.388,0.205,127.028,1UY9ZNLZZxdreLJSVbDMST,257006
642,0.374,0.993,-5.458,0.222,0.000165,0.00347,0.0714,0.037,122.114,7ErOD0Kblqbn56l4PXAx9b,172027
643,0.793,0.575,-7.977,0.287,0.346,0.0,0.268,0.521,93.056,73husYH5iPArs6aDiusQrq,309933
644,0.563,0.787,-5.83,0.128,0.121,0.0,0.467,0.818,104.949,7Kef8ZMtyS9VaM2ayEw1o3,231813
645,0.728,0.972,-7.904,0.0485,0.053,0.0789,0.0706,0.815,119.122,2fEdBCtMRLHJ53fB7hQVpR,298841
646,0.67,0.585,-4.861,0.0354,0.107,1.11e-06,0.131,0.447,110.03,7i2DJ88J7jQ8K7zqFX2fW8,214802
647,0.731,0.413,-12.333,0.042,0.857,0.0,0.0887,0.668,121.152,0UQD5UZbyf9hs4OyKt9NhD,185066
648,0.324,0.937,-5.248,0.0615,0.00156,0.763,0.354,0.576,146.723,3pFVdb1OHankfO06bqfD6G,290733
649,0.825,0.605,-9.71,0.0376,0.0764,0.0,0.314,0.944,124.005,2Bhmj4XK33InfhqKPxcJ1v,229360
650,0.744,0.855,-4.253,0.0482,0.0457,0.0,0.0801,0.635,89.946,3NWj08LhvvwCIzeM0F6dOK,170707
651,0.788,0.409,-11.917,0.881,0.982,0.000203,0.11,0.925,72.623,1ZnA4VYOlYIShuGt60LmCs,56560
652,0.294,0.641,-9.316,0.0291,0.0163,0.22,0.112,0.226,79.759,3YRCqOhFifThpSRFJ1VWFM,536067
653,0.761,0.335,-16.466,0.0428,0.995,0.0231,0.124,0.925,135.343,48wMK2Vi5NDpxShBYuPUf0,136292
654,0.805,0.737,-7.284,0.251,0.34,0.0,0.901,0.486,92.929,3p1oRfbN2RrDdSyG8S7itI,251067
655,0.91,0.435,-7.157,0.361,0.04,0.0,0.191,0.391,92.18,1cikrStdIjqYJrpM0gfFuo,238200
656,0.367,0.651,-9.067,0.038,0.577,2.67e-06,0.754,0.341,102.416,1Jt3AC8MAqjoOYMWEj1r3N,353563
657,0.673,0.842,-4.666,0.039,0.0248,0.0,0.294,0.509,121.986,0wsXdby1T3PWLauIkGUZzg,205474
658,0.726,0.71,-8.781,0.277,0.0127,0.0104,0.361,0.458,92.664,5OVwhkh2Fb0h4oXmSQ6P72,334667
659,0.65,0.851,-4.119,0.0421,0.112,0.000185,0.22,0.813,131.014,7DoifEujrByPMx6wKGKjx4,240600
660,0.61,0.889,-6.566,0.0905,0.224,2.6e-05,0.0529,0.491,115.1,6OBeM4d4RGzxcMphQVSgED,292533
661,0.306,0.766,-4.758,0.0332,0.121,0.0,0.0981,0.74,91.373,16RTmdpwyWWToaf2blBK5c,209440
662,0.0938,0.037,-30.023,0.0393,0.909,0.88,0.128,0.183,87.005,3BTHxhVclAviWVYhjQXlDj,275000
663,0.716,0.834,-4.561,0.0694,0.00546,1.15e-05,0.183,0.734,123.024,4gvnvun9mi1DsSQrxqMsLM,192013
664,0.702,0.334,-12.628,0.0322,0.985,0.186,0.102,0.412,97.029,6CMnE9ngsEPCArA3ui06iH,223800
665,0.838,0.761,-9.835,0.0753,0.0739,0.146,0.193,0.698,123.943,1HB0GwAMDmnlfyOuiJ8xtf,466813
666,0.791,0.582,-7.323,0.286,0.0114,0.0,0.35,0.443,162.991,1e1JKLEDKP7hEQzJfNAgPl,181812
667,0.825,0.69,-5.967,0.0967,0.031,0.000401,0.0798,0.675,170.061,0ctOamnBE7fk0A3xBAMxTh,185200
668,0.482,0.954,-4.625,0.112,5.45e-05,0.00378,0.213,0.486,91.741,7t8DvOrP2j7SyNQBWkNyV8,225288
669,0.219,0.26,-16.721,0.04,0.911,0.901,0.159,0.0756,96.664,1my4A3uRDX1AU1xRDiEPni,704147
670,0.804,0.587,-9.327,0.0782,0.00619,0.364,0.365,0.606,90.977,68ichP7b1Ccneo8T1C877A,174785
671,0.739,0.876,-4.509,0.389,0.0698,0.188,0.106,0.192,126.984,5xHdLb1BfiJNgODsAT0iRd,309921
672,0.757,0.84,-5.361,0.0656,0.334,0.0,0.224,0.81,91.974,0pvu5FOYxkA9GEHgoVzSei,204200
673,0.497,0.636,-4.394,0.0313,0.323,0.0,0.109,0.338,131.962,7CoSmbJceZokZH7lQCPpJd,186653
674,0.584,0.674,-5.255,0.0316,0.00546,0.033,0.161,0.258,140.016,4lpjfTaeIJTE3x9ZXg509A,273931
675,0.245,0.103,-25.833,0.0494,0.725,0.023,0.123,0.116,65.747,7gHunVC4xuCBsw35QHMt50,100360
676,0.694,0.588,-5.369,0.0326,0.0128,0.00021,0.108,0.359,90.495,50dTp5ldqKn9YrNec9eWTT,342640
677,0.384,0.837,-8.009,0.306,0.00163,0.0,0.0715,0.165,144.023,1sFv3iuZdBeY1jzclqWawE,254133
678,0.458,0.777,-10.162,0.0769,0.112,2.83e-05,0.291,0.873,132.465,6Awpv4VALev0YVOhJMPmse,252627
679,0.276,0.92,-8.779,0.0811,0.0919,0.00113,0.76,0.583,117.477,5ok99sz6qPvmN5VoDIRapn,299293
680,0.614,0.547,-14.52,0.349,0.158,0.886,0.119,0.328,135.309,426NWW9N9qt7QALL7mC18i,41160
681,0.514,0.254,-11.879,0.0361,0.842,6.48e-05,0.118,0.128,109.53,31s7MSGiBa50tn2ZMRYdpB,268307
682,0.616,0.946,-2.876,0.0687,0.00075,0.0777,0.355,0.322,127.992,687RRToOFAtpqZRzmbhGtu,292907
683,0.529,0.445,-12.409,0.0953,0.323,4.78e-05,0.0742,0.763,167.751,16vM8KxWoWbQOvkSA83VG2,235493
684,0.715,0.0541,-22.804,0.576,0.474,0.0,0.0991,0.271,126.701,1KbxgSQiUU0rxHPJc0PbyA,60960
685,0.669,0.68,-6.687,0.0304,0.0407,0.0,0.141,0.598,139.972,0O09TBlq6SFe037YebyoMs,283240
686,0.651,0.647,-7.794,0.0545,0.279,0.834,0.0936,0.654,173.488,0cfUSQ1X8UYOFhTe4MRLxT,172252
687,0.677,0.872,-4.469,0.243,0.283,0.0,0.298,0.885,184.076,1FXE1CMtph4zhOr1MywGdJ,179227
688,0.779,0.754,-4.358,0.0966,0.343,2.6e-06,0.0965,0.883,89.998,0k5hoseEJnCAbpRh38dNoI,174733
689,0.819,0.694,-7.472,0.0556,0.0192,0.0,0.0536,0.684,152.041,4w3ZDXkMmxH6myihUkoY65,240187
690,0.561,0.772,-6.513,0.463,0.121,0.0,0.468,0.772,117.166,1yQ1xZA67MkWyz5vczQRZW,173140
691,0.731,0.786,-4.898,0.254,0.114,0.0,0.437,0.78,89.092,0CJCS1CaZPy6DEKxoNBoXa,453360
692,0.414,0.402,-7.7,0.111,0.19,0.0,0.948,0.33,60.378,2hJU8WfQdFNeS6VK4DHNyl,211787
693,0.786,0.846,-3.752,0.0391,0.00144,0.0172,0.101,0.695,107.976,1vbA2ycgxtfjtazllP0Vvh,165120
694,0.609,0.971,-4.961,0.0576,0.00949,0.0,0.102,0.52,131.985,4vynoja7pZb849nkAHyrtp,261173
695,0.649,0.738,-7.394,0.113,0.0445,7.05e-06,0.0554,0.895,91.79,2t0QVKE6WA05cSgIsdSdYI,239640
696,0.443,0.866,-9.893,0.0415,0.012,0.00254,0.289,0.809,80.341,0mH67FHjT621UYJ8wjANCd,271973
697,0.419,0.927,-5.359,0.0744,3.14e-05,0.316,0.0913,0.568,82.291,2YArCrX3XJzGUSMy4v2SmB,188733
698,0.502,0.826,-3.889,0.0441,0.147,0.000915,0.213,0.532,150.254,74pDUQdoYsQSeaghKleMOK,241427
699,0.496,0.415,-4.946,0.0463,0.928,0.0,0.0942,0.574,71.867,5OZEI5asFTKBU25BLJsSMy,321507
700,0.692,0.564,-9.334,0.0356,0.16,0.0,0.0726,0.567,85.388,1d347YMk0IILBxAsBgqlaC,273027
701,0.479,0.998,-3.823,0.191,0.00123,3.22e-05,0.223,0.0594,110.513,6InwRCgZgw6WZ1xMUFd0M6,131533
702,0.616,0.758,-8.43,0.0434,0.093,0.0,0.132,0.447,141.495,0XgIh2OIaLNJrmLe61Gavi,202933
703,0.531,0.842,-6.101,0.0652,0.00116,0.0,0.0607,0.711,156.19,5Wjg5SAIfJ3SkWR56i1H9y,194600
704,0.675,0.761,-5.472,0.117,0.0649,0.0,0.357,0.705,91.138,1TgM3IjI0wk9jkbId5shfj,174132
705,0.6,0.663,-5.802,0.0477,0.225,0.0,0.119,0.286,121.07,4nVBt6MZDDP6tRVdQTgxJg,245493
706,0.494,0.66,-12.266,0.0787,0.849,0.849,0.206,0.726,121.782,4iEETWwF7d0N4ymk40gk4I,130560
707,0.626,0.706,-5.413,0.0634,0.0125,0.0,0.355,0.257,98.852,07PPZmJMH1bKf6iSfC50aC,205957
708,0.757,0.848,-4.234,0.335,0.0481,0.0,0.121,0.686,139.995,2rzBvHM9h36Tpdj7Jdajka,212640
709,0.645,0.202,-9.024,0.0586,0.862,0.0,0.108,0.256,67.284,6O2K5YZ8Nb6duKZAbsIiyI,132253
710,0.656,0.357,-10.983,0.0286,0.429,0.0,0.116,0.159,115.366,3vdd3QHi5TJHkgoqAiuwuw,245440
711,0.523,0.0906,-24.069,0.0307,0.783,0.00686,0.326,0.479,104.919,1qEMoLEMeplYkzk4c365eY,155627
712,0.734,0.933,-4.639,0.0578,0.0375,0.0,0.302,0.935,120.987,7ojk4dqz5YvLKp9o3ZHLvF,218413
713,0.397,0.938,-5.004,0.0987,0.000503,0.00698,0.541,0.304,118.648,46Um7xUEVXgqlcEcSK3ptQ,188916
714,0.813,0.276,-15.28,0.0346,0.474,0.0675,0.205,0.68,128.824,474j5zAzhD93rb95ipbJzO,160558
715,0.611,0.87,-4.145,0.0838,0.000693,6.11e-06,0.0534,0.628,80.017,4ZIZMT7FPvs9ocbUJKZp2k,231280
716,0.812,0.308,-16.248,0.0343,0.529,0.00045,0.0569,0.788,126.187,407UrySX4HuErwv5Py7Nyx,197667
717,0.328,0.92,-5.869,0.082,0.027,1.33e-05,0.167,0.548,139.961,7lP5hlTGfpHnpAu8HmXHZG,160853
718,0.752,0.796,-4.562,0.0285,0.234,0.000953,0.119,0.881,98.015,25AuVICEZM3QcFKM8gnH2v,220573
719,0.282,0.126,-11.664,0.0324,0.586,0.486,0.137,0.038,100.531,1nT4fgPggYnJDWmsaxa94v,284320
720,0.248,0.431,-11.074,0.0437,0.0051,0.137,0.294,0.581,182.001,0rXcAvuQdrQakSPhIOZ6f8,250867
721,0.504,0.705,-6.179,0.0665,0.00121,4.12e-06,0.453,0.567,108.965,2MVwrvjmcdt4MsYYLCYMt8,211080
722,0.578,0.33,-17.827,0.0474,0.366,0.944,0.209,0.812,127.01,10BnvmAQHumfJ2dhf9wBpa,66467
723,0.748,0.924,-4.234,0.165,0.00372,0.0,0.229,0.62,126.015,0w0R1gnPJZwnub5oJzCzn0,200613
724,0.593,0.992,-3.679,0.152,0.0385,1.15e-06,0.223,0.608,144.032,1M4UNI7PaYuUVbeBU7vxQ9,280880
725,0.895,0.636,-6.2,0.0313,0.0853,0.0,0.0932,0.88,111.83,08UnQLm5qxwWovXWk6eAaC,231933
726,0.518,0.155,-17.028,0.172,0.981,0.364,0.448,0.486,178.351,6xMOdOpZ36GxPU06XdiRaC,180251
727,0.613,0.708,-8.908,0.0296,0.000834,0.113,0.153,0.712,146.616,4HkyBXACJ87bAHp7Z8UB2y,175907
728,0.486,0.706,-10.398,0.0513,0.0157,0.000504,0.319,0.807,125.579,3Jx5QwNzHYxIr6wW2XHUbB,252173
729,0.345,0.833,-9.14,0.122,0.00788,0.00291,0.321,0.649,147.725,34FPWRgUUy52vD6TXimqx7,208707
730,0.512,0.468,-9.14,0.0276,0.251,1.37e-06,0.321,0.372,156.936,3hUL1sPjrLFXS6mUfEDs2Q,219267
731,0.764,0.574,-9.475,0.042,0.401,0.0,0.11,0.931,123.928,709hAukJxapqTU9VhsiQm0,240707
732,0.691,0.827,-4.846,0.344,0.151,0.0,0.337,0.798,90.776,7tGB1F0qzzJ9kTvn4LOSwc,152712
733,0.544,0.845,-9.853,0.0624,0.151,0.000587,0.185,0.786,144.576,4D8MQTda2snqyYaNyltzY2,251227
734,0.612,0.409,-9.85,0.0362,0.418,1.44e-06,0.149,0.254,73.943,4Uvknj2gFtJ4b51QkDeSx2,241013
735,0.605,0.0817,-23.925,0.0375,0.903,0.585,0.108,0.843,75.974,7IDsOMrpoZdHZCdTfMs6k0,103533
736,0.795,0.64,-9.944,0.048,0.137,0.0,0.24,0.659,126.051,2d4rnjrHTPdLTFRGz4ccim,275347
737,0.775,0.829,-7.844,0.197,0.0377,0.746,0.304,0.0366,140.106,5f9QYyFqcv94pmAPPHJMXT,337632
738,0.403,0.962,-3.232,0.0924,0.000778,0.0,0.117,0.377,154.068,7we4F7WaGl3wb5Kw96Oeic,238973
739,0.51,0.719,-9.275,0.0314,0.00078,0.131,0.992,0.175,111.083,10ZF1VmBc8t5IA7kj57PKD,328100
740,0.464,0.967,-4.233,0.0507,1.69e-05,0.000677,0.071,0.855,150.038,7qhgIDmBk8GhY7VYObWous,168293
741,0.243,0.579,-6.548,0.0312,0.107,9.55e-05,0.201,0.13,143.982,58siaUSnBZRgHMBUBprDwO,209000
742,0.495,0.556,-12.932,0.0287,0.397,0.159,0.211,0.862,143.793,7syajly441P4UBTEhmZDkx,271214
743,0.508,0.98,-4.593,0.094,0.164,2.83e-05,0.426,0.354,95.023,0VdBRVw66UnQJnsA7etjtf,325453
744,0.413,0.748,-3.456,0.029,0.0223,0.00405,0.24,0.426,154.052,2GmBua6ZLgcswv3AlRg8ZU,277600
745,0.498,0.739,-4.408,0.0336,0.0453,1.34e-05,0.145,0.627,186.01,0W0qcwB1wY5JRwKpzlLMG1,210800
746,0.695,0.781,-7.746,0.117,0.399,0.0,0.0769,0.846,170.126,12E4XkC8eNVxf3J0gUdHRw,215893
747,0.409,0.402,-10.001,0.0275,0.195,0.0,0.109,0.289,144.352,51u3ln5p7nQA0hHTn0zCdf,180800
748,0.312,0.129,-16.089,0.0439,0.984,0.257,0.114,0.271,70.863,5JBMF91hUSSD7QjZrubrBj,418973
749,0.428,0.937,-3.886,0.0871,0.00367,0.0,0.117,0.617,170.187,2mrbknZGBpM6yaUjkxnEr9,172360
750,0.341,0.758,-4.402,0.0411,0.0757,0.0,0.181,0.142,146.831,4sZI4JQwYstWzRnMGsILTq,251933
751,0.649,0.691,-6.891,0.0654,0.0461,4.59e-06,0.102,0.497,84.993,3iFYAlDnFLEkfjLE16UBtI,265787
752,0.633,0.749,-4.962,0.0961,0.18,0.0,0.0783,0.816,179.872,4eqF33UK2ljNgbZ1GC1Q0x,220547
753,0.386,0.724,-8.866,0.0295,0.00137,0.486,0.339,0.29,162.074,3jZ7pwHsQjZRSoOzxqsyeG,448360
754,0.537,0.519,-12.962,0.111,0.472,1.53e-05,0.0513,0.58,197.587,3giQ7393501IRNrd8iHugf,131907
755,0.848,0.884,-3.5,0.0997,0.241,0.0302,0.0436,0.963,127.049,5UM4eoahsyDfwzUHV9ftqc,253080
756,0.785,0.44,-6.566,0.0401,0.0263,2.03e-06,0.122,0.22,118.089,3JX0dOCIAiaR8MP3ryXWuM,216961
757,0.156,0.934,-4.207,0.0546,5.97e-06,0.003,0.235,0.534,195.202,3u3J7RihmDM6LD7AoYX2cz,203933
758,0.565,0.909,-3.725,0.0397,0.05,1.04e-05,0.295,0.872,180.053,7K5bsDqIw6U6iASn0YN2wQ,183827
759,0.697,0.849,-4.953,0.248,0.228,4.52e-05,0.493,0.734,81.956,31G9RaSaDOI2NWcpnIp734,192067
760,0.762,0.751,-5.191,0.169,0.0886,0.0,0.0413,0.585,86.034,2gTpjpatz1tAlM8poqb68N,201628
761,0.506,0.949,-4.532,0.143,0.00108,0.0,0.723,0.193,119.991,4SQbqOk1M2fW6TOOEF3QQW,181373
762,0.373,0.978,-5.289,0.0615,0.00879,0.000594,0.284,0.309,110.703,6enLEAtq3Vnv01sqowC82l,155627
763,0.398,0.995,-4.598,0.126,0.000224,0.00486,0.258,0.045,105.667,2CniHGjlpzDBw3Skj7oplp,143000
764,0.746,0.525,-8.7,0.186,0.311,0.00867,0.0818,0.835,95.116,7cnWNeQIQutKJmL3MZSfr6,251293
765,0.592,0.81,-7.029,0.0342,0.00114,0.849,0.104,0.322,106.979,4BZC4DcmzVlk9PdI3R9HhV,403080
766,0.25,0.961,-4.937,0.0913,9.05e-05,0.861,0.186,0.0702,144.694,2kTKJUiPKH0zqyxR9mTsMs,530400
767,0.787,0.573,-4.756,0.165,0.0753,0.0,0.406,0.902,133.917,0rYqYwP8zLQ4Xr9pYZtPXl,150173
768,0.477,0.848,-5.419,0.0558,0.286,4.77e-05,0.673,0.33,161.014,31x4wWBghN7f5PiEZUmcAW,170200
769,0.522,0.996,-4.316,0.186,0.000116,1.05e-05,0.252,0.138,96.477,44RrOIa9ziCFW9YC6ndAUL,187561
770,0.534,0.437,-14.222,0.0298,0.12,0.826,0.0925,0.57,105.078,1zO47jCtwsqZ73yKzOtM2d,164280
771,0.705,0.816,-7.046,0.32,0.0805,0.0,0.476,0.929,94.211,6rDaCGqcQB1urhpCrrD599,138872
772,0.603,0.714,-6.318,0.252,0.00636,0.0,0.345,0.264,145.006,4ZkrLO5keEPgoMQQcIHlsr,242173
773,0.738,0.332,-16.549,0.044,0.156,0.878,0.277,0.466,112.001,6k4UMLtHOTam7lu59VSD31,107293
774,0.682,0.901,-5.646,0.0363,0.0124,0.226,0.0427,0.555,127.02,6d7cZEA0ldaiU2yEdJf3kx,264563
775,0.238,0.455,-8.83,0.0366,0.873,0.000685,0.136,0.128,84.029,3O4jMSFlYuUb7Zov9Q2Dnu,291347
776,0.85,0.249,-15.222,0.246,0.0106,2.92e-06,0.044,0.594,129.602,1egaOnZTcLW8lOL3RxzRYt,322173
777,0.485,0.791,-3.653,0.11,0.247,0.0,0.469,0.567,157.686,4jlEx8VZF0GmHx2HZNlWiG,221240
778,0.524,0.641,-8.967,0.0497,0.0437,2.78e-05,0.159,0.482,141.65,7ndGFo9nZ108KPgXtfYWCe,184543
779,0.684,0.53,-5.298,0.286,0.00353,0.0,0.573,0.55,157.017,23QyE9GQpXsX9WgEDADMa6,150410
780,0.428,0.924,-2.342,0.0388,0.00117,0.708,0.331,0.664,107.408,6wlnkuXa8GrPWXueuyAuk3,284800
781,0.404,0.865,-8.629,0.072,0.00478,0.000544,0.403,0.262,126.643,3lp7Y9i70WbRksPm9SFDKm,97947
782,0.494,0.668,-6.398,0.406,0.0942,0.0,0.348,0.587,81.662,7lZgQebl85Z0gNZACWGxog,257400
783,0.812,0.506,-10.729,0.0533,0.143,0.0,0.132,0.701,125.941,217bRMES4HVbPdUe8l8ECN,238720
784,0.358,0.838,-11.967,0.0391,0.36,0.0151,0.389,0.375,90.0,2sDATcuCz3qtdgm795jzrV,228893
785,0.648,0.191,-15.599,0.0324,0.275,3.24e-06,0.264,0.505,100.626,6cnCQl6L0kZKFilcrLXuCN,219840
786,0.389,0.925,-7.757,0.0538,0.00336,1.9e-06,0.565,0.63,130.673,5J5XcY7gQahOXVjkvSOIok,169377
787,0.301,0.791,-7.321,0.0353,0.00746,0.00211,0.0965,0.574,176.264,7mkH6cbNwZZtGNUmqhEG1r,391733
788,0.275,0.928,-5.493,0.265,0.0179,0.0121,0.383,0.0841,129.208,4W9XNbQFrYatmDry0Wt5RP,202440
789,0.728,0.684,-4.971,0.0536,0.00645,0.0,0.458,0.139,124.013,5pQR7OLdUPZBvrp7H0Ol8h,274760
790,0.965,0.447,-9.018,0.2,0.016,0.000258,0.0335,0.85,120.026,0mpw6IW2mgcy59nTBLtd7s,377920
791,0.364,0.916,-5.204,0.0884,1.74e-05,0.458,0.0761,0.694,82.106,5J0Kjr7sf45gGJr0XtQs2D,219693
792,0.663,0.662,-5.311,0.0954,0.0327,0.0,0.0858,0.613,85.937,78RY8cZrwdSMzBlFNDcoaq,189767
793,0.897,0.458,-11.01,0.279,0.0208,0.0,0.419,0.513,92.928,2Vpj5colB0MPy3Zg5SITEC,206827
794,0.444,0.565,-7.665,0.0334,0.183,0.021,0.136,0.454,139.541,0R75jzZxhkzxXpGle9r5j6,438973
795,0.761,0.79,-3.944,0.0989,0.109,2.73e-06,0.172,0.747,129.988,6nikjnfJXkUPQ1XDM07Coq,223360
796,0.194,0.172,-23.875,0.0566,0.943,0.879,0.345,0.436,58.339,4oYc2gdjmoabc1nIK7Vi7o,182000
797,0.368,0.292,-16.218,0.0626,0.78,0.0,0.781,0.593,89.339,1hFUkEYIuLzzykmK3mpK0N,231827
798,0.673,0.889,-5.765,0.036,0.0194,0.00216,0.0458,0.899,122.903,3LqmNl3nBU0ne034ozpaiv,298040
799,0.442,0.373,-9.791,0.0265,0.243,0.0,0.092,0.118,168.042,5vskNSqKbcwx2dQFh8GYwo,328005
800,0.511,0.773,-8.644,0.0296,0.184,0.025,0.105,0.677,98.636,38X8tzYdtLT5aBNXDaxht4,248333
801,0.192,0.994,-2.819,0.255,0.000243,0.000352,0.323,0.111,172.61,2OY3IRUCV28JyWbq0RpyRU,332467
802,0.713,0.789,-7.877,0.236,0.0518,0.000172,0.307,0.718,178.063,2QxkUx3Mxdvqs4q55tXSdi,179267
803,0.351,0.311,-13.927,0.0345,0.319,0.126,0.313,0.221,89.495,5w8Ti9LEgtN2wXnJ4W4qpI,667200
804,0.59,0.803,-2.518,0.085,0.537,0.0,0.105,0.477,87.851,2VAWqb0VlzqXwo9eRadGWn,151573
805,0.231,0.645,-15.281,0.0711,0.227,0.492,0.295,0.131,181.904,5dn7wnwwelSL8WMJkd25Mp,120000
806,0.247,0.133,-23.293,0.0505,0.887,0.383,0.165,0.0355,103.39,6AWj9Hq5jxvcnIbQdbUcZ0,1965413
807,0.723,0.772,-4.662,0.268,0.402,0.0,0.269,0.95,82.13,1kfS83RPv7THUa4GtJ3uGm,205563
808,0.554,0.0422,-24.539,0.525,0.632,2.19e-06,0.19,0.4,168.863,3CygDh28ztUhvxnBZAPToI,208100
809,0.396,0.409,-13.812,0.0372,0.159,0.0024,0.795,0.309,91.63,7vKO59izqFGpqEKgthsz07,356933
810,0.487,0.961,-3.278,0.0883,0.000491,4.99e-06,0.0861,0.429,148.036,312TtvwVwVPfou8NofTQiL,205613
811,0.687,0.734,-4.748,0.299,0.132,0.0,0.0604,0.554,85.966,70nci3ZRGT7txoKeaeNcEh,210698
812,0.404,0.622,-12.365,0.133,0.23,0.213,0.717,0.323,159.784,4WxohrU3GjAFnnrl7YJTmn,654760
813,0.377,0.108,-23.493,0.0332,0.916,0.981,0.17,0.254,118.576,6W4OTAu8XW5p2Ac4aAIUDl,260620
814,0.256,0.985,-3.976,0.145,3.14e-06,0.00279,0.181,0.124,118.234,5Vig30Igar3H4BgQenJNZl,332040
815,0.504,0.874,-5.687,0.0388,0.00389,0.00768,0.104,0.912,88.85,68q3zjX008KLFVxiu56KuQ,276867
816,0.401,0.622,-10.192,0.143,0.347,0.787,0.164,0.0936,130.059,44X8Q2UMYL5oz0e0DTfGIG,127627
817,0.178,0.274,-14.433,0.0341,0.96,0.38,0.339,0.0697,79.945,2eY7fghBm3iHy3ibjsDH57,202067
818,0.764,0.62,-10.494,0.0399,0.045,0.0,0.0349,0.952,128.028,0uE7Aicq7Yp4ox5SmQnPvS,274187
819,0.769,0.728,-5.827,0.0414,0.0522,0.0,0.0671,0.853,120.059,0w2AqrJ9afRXiTgfgW4tLd,203373
820,0.67,0.913,-3.884,0.0341,0.0123,0.0,0.162,0.96,126.935,4HUtXAHjrSSO9VUzEif8vT,221000
821,0.6,0.895,-5.807,0.0468,0.001,0.0,0.145,0.383,129.987,31tjImR06JCJswXViIvFuk,161333
822,0.294,0.995,-4.383,0.168,0.000489,0.331,0.128,0.0379,88.777,01Mpj13vURSO3cCLprPt5T,254400
823,0.455,0.375,-8.834,0.0928,0.776,5.41e-06,0.114,0.8,71.94,2tVuSPRQJTiZNmaTNdk4lB,177757
824,0.823,0.604,-5.02,0.12,0.14,0.0,0.387,0.677,140.06,39RlBHFFLP9J2JgqcpMamX,207549
825,0.84,0.644,-8.302,0.0487,0.0252,0.886,0.0762,0.198,117.998,76Fc97RpJOeF0LJbP8rvmF,423051
826,0.447,0.856,-3.612,0.0428,0.000107,1.11e-05,0.181,0.644,99.458,5RVqBlq79FXz4focGqkB1H,163907
827,0.154,0.387,-13.709,0.0397,0.773,0.608,0.344,0.0911,80.066,65sBbDu3Dk30rhMB6Te9ry,236495
828,0.0821,0.0435,-24.071,0.0454,0.974,0.00584,0.111,0.0344,179.167,2rxFlqABLF6n6vMfnZXm5K,317427
829,0.745,0.713,-5.129,0.0896,0.155,0.0,0.0653,0.376,110.052,5EBvHC0SGFJDenBJafqOX4,209980
830,0.511,0.997,-4.739,0.0735,0.045,3.13e-06,0.0656,0.654,151.984,1NZmm9YAhBSIuN0Ces91PE,258533
831,0.781,0.738,-3.611,0.0817,0.37,0.0,0.0848,0.539,120.548,0NFCFdJxEGCGO6EGkFCGgF,227080
832,0.59,0.784,-5.518,0.407,0.176,0.0,0.34,0.632,119.32,5CvLtCD7VRIM3dcGiGUojD,174785
833,0.752,0.765,-5.805,0.0908,0.118,0.0,0.31,0.309,105.998,3cCxoOgfi6hgt8MNteuiiD,193748
834,0.531,0.668,-9.494,0.115,0.218,0.00404,0.307,0.434,134.446,2H82AQCQNc4TH2yVcYKIID,314440
835,0.404,0.194,-17.872,0.0377,0.989,0.88,0.111,0.798,116.396,4aizNPNugVEUzjBEXPOGmO,173893
836,0.565,0.202,-20.575,0.0527,0.923,0.327,0.0729,0.667,98.63,1VXy9xV4FzBBMeWknLaLou,216480
837,0.311,0.946,-2.135,0.0507,0.00178,0.0116,0.204,0.387,146.29,4x7kl0sIGM0b7ksUkhztys,201400
838,0.498,0.76,-6.184,0.404,0.176,0.0,0.39,0.735,96.163,6gzY4R00CvvKgTby7VBX8B,173140
